"_raw",index,host,source,sourcetype,"_time"
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgRsrcCpuUsg_MHz=28.00, MaxRsrcCpuUsg_MHz=28.00, MinRsrcCpuUsg_MHz=28.00, RsrcMemCow_KB=816.00, RsrcMemMapped_KB=62032.00, RsrcMemOvrhd_KB=0.00, RsrcMemShrd_KB=0.00, RsrcMemSwpd_KB=0.00, RsrcMemTouch_KB=62032.00, RsrcMemZero_KB=0.00, instance=host/vim/vmvisor/plugins, perftype=sys",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCoreUtil_pct=60.10, AvgUsg_pct=17.19, AvgUtil_pct=32.80, MaxCoreUtil_pct=60.10, MaxUsg_pct=17.19, MaxUtil_pct=32.80, MinCoreUtil_pct=60.10, MinUsg_pct=17.19, MinUtil_pct=32.80, SumIdle_ms=4332.00, SumUsd_ms=3439.00, instance=20, perftype=cpu",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgRvcd_KBps=0.00, AvgXmit_KBps=0.00, SumDropRx=0.00, SumDropTx=0.00, SumPktsRx=19.00, SumPktsTx=0.00, instance=vmnic7, perftype=net",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCoreUtil_pct=96.88, AvgUsg_pct=30.05, AvgUtil_pct=61.54, MaxCoreUtil_pct=96.88, MaxUsg_pct=30.05, MaxUtil_pct=61.54, MinCoreUtil_pct=96.88, MinUsg_pct=30.05, MinUtil_pct=61.54, SumIdle_ms=481.00, SumUsd_ms=6011.00, instance=5, perftype=cpu",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgRsrcCpuUsg_MHz=0.00, MaxRsrcCpuUsg_MHz=0.00, MinRsrcCpuUsg_MHz=0.00, RsrcMemCow_KB=16.00, RsrcMemMapped_KB=444.00, RsrcMemOvrhd_KB=0.00, RsrcMemShrd_KB=0.00, RsrcMemSwpd_KB=0.00, RsrcMemTouch_KB=444.00, RsrcMemZero_KB=0.00, instance=host/vim/vmvisor/slp, perftype=sys",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCmds=0.00, AvgDevLat_ms=0.00, AvgDevRdLat_ms=0.00, AvgDevWrLat_ms=0.00, AvgKrnLat_ms=0.00, AvgKrnRdLat_ms=0.00, AvgKrnWrLat_ms=0.00, AvgMaxQueDepth=128.00, AvgQueLat_ms=0.00, AvgQueRdLat_ms=0.00, AvgQueWrLat_ms=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotLat_ms=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=10.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=10.00, instance=naa.60a9800064724939504a6958334c526b, perfsubtype=disk, perftype=disk",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgRvcd_KBps=0.00, AvgXmit_KBps=0.00, SumDropRx=0.00, SumDropTx=0.00, SumPktsRx=14.00, SumPktsTx=0.00, instance=vmnic4, perftype=net",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=0.00, AvgWr=0.00, AvgWr_KBps=0.00, instance=sata.vmhba0-sata.0:0-mpx.vmhba0:C0:T0:L0, perftype=sPath",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCmds=0.00, AvgDevLat_ms=1.00, AvgDevRdLat_ms=0.00, AvgDevWrLat_ms=1.00, AvgKrnLat_ms=0.00, AvgKrnRdLat_ms=0.00, AvgKrnWrLat_ms=0.00, AvgMaxQueDepth=88.00, AvgQueLat_ms=0.00, AvgQueRdLat_ms=0.00, AvgQueWrLat_ms=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotLat_ms=1.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=1.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=12.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=12.00, instance=naa.60a9800064724939504a6743696d7739, perfsubtype=disk, perftype=disk",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCoreUtil_pct=61.02, AvgUsg_pct=18.09, AvgUtil_pct=33.96, MaxCoreUtil_pct=61.02, MaxUsg_pct=18.09, MaxUtil_pct=33.96, MinCoreUtil_pct=61.02, MinUsg_pct=18.09, MinUtil_pct=33.96, SumIdle_ms=4167.00, SumUsd_ms=3619.00, instance=16, perftype=cpu",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCmds=0.00, AvgDevLat_ms=0.00, AvgDevRdLat_ms=0.00, AvgDevWrLat_ms=0.00, AvgKrnLat_ms=0.00, AvgKrnRdLat_ms=0.00, AvgKrnWrLat_ms=0.00, AvgMaxQueDepth=128.00, AvgQueLat_ms=0.00, AvgQueRdLat_ms=0.00, AvgQueWrLat_ms=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotLat_ms=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f67436a452d2d, perfsubtype=disk, perftype=disk",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgCoreUtil_pct=96.42, AvgUsg_pct=33.51, AvgUtil_pct=66.26, MaxCoreUtil_pct=96.42, MaxUsg_pct=33.51, MaxUtil_pct=66.26, MinCoreUtil_pct=96.42, MinUsg_pct=33.51, MinUtil_pct=66.26, SumIdle_ms=529.00, SumUsd_ms=6702.00, instance=7, perftype=cpu",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
"2012-05-31 16:37:00 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=host-19,hmoid=ha-host,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"", moname=ESXi4103.SV.SPLUNK.COM, AvgRsrcCpuUsg_MHz=0.00, MaxRsrcCpuUsg_MHz=0.00, MinRsrcCpuUsg_MHz=0.00, RsrcMemCow_KB=0.00, RsrcMemMapped_KB=0.00, RsrcMemOvrhd_KB=0.00, RsrcMemShrd_KB=0.00, RsrcMemSwpd_KB=0.00, RsrcMemTouch_KB=0.00, RsrcMemZero_KB=0.00, instance=host/system/kernel, perftype=sys",vmware,"esxi4103.splunk.com",HostSystemPerf,"vmware:perf",1338482220
